Busqueda Binaria Secuencial,5000,3128036,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,6337399,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,61396,0,-1,1,0.0000000000,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,10393545,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,2147445644,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,1295390003,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,450057883,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,187645041,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,1980098116,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,152503,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,5000,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,1493283650,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,214826,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,1843349527,0,-1,1,0.0000009537,0.0000000000,0.0000000000
Busqueda Binaria Secuencial,5000,1360839354,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,2109248666,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,2147470852,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,0,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,10000,322486,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,14700764,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,3128036,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,6337399,0,-1,1,0.0000009537,0.0000020000,0.0000000000
Busqueda Binaria Secuencial,10000,61396,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,10393545,0,-1,1,0.0000019073,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,2147445644,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,1295390003,0,-1,1,0.0000019073,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,450057883,0,-1,1,0.0000009537,0.0000020000,0.0000000000
Busqueda Binaria Secuencial,10000,187645041,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,1980098116,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,152503,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,5000,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,1493283650,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,10000,214826,0,-1,1,0.0000021458,0.0000000000,0.0000020000
Busqueda Binaria Secuencial,10000,1843349527,0,-1,1,0.0000011921,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,10000,1360839354,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,10000,2109248666,0,-1,1,0.0000278950,0.0000000000,0.0000030000
Busqueda Binaria Secuencial,10000,2147470852,0,-1,1,0.0000009537,0.0000000000,0.0000010000
